# Version 1.00
#
# Ref Impedances: Z01: 50, Z02: 50
# 
freq[Hz];Trc13_S11[dB];Trc15_S21[dB];re:Trc16_S11[U];im:Trc16_S11[U];Trc17_S21[°];
5.366800000000000E+006;-1.618141199540519E-001;-2.009457269499347E+001;-9.621091527686398E-001;1.943514304509470E-001;6.714316193898776E+001;
5.366900000000000E+006;-1.625609714306766E-001;-2.008402787539739E+001;-9.620032407281246E-001;1.944494793776754E-001;6.711548393682148E+001;
5.367000000000000E+006;-1.625460382325100E-001;-2.008037868117030E+001;-9.619838696213557E-001;1.945538022351647E-001;6.714408666114112E+001;
5.367100000000000E+006;-1.631466971118975E-001;-2.007249915394513E+001;-9.619035506618459E-001;1.946085553445735E-001;6.711127460842590E+001;
5.367200000000000E+006;-1.624275603893376E-001;-2.007064616870848E+001;-9.619597694479161E-001;1.947404119744114E-001;6.711413344421837E+001;
5.367300000000000E+006;-1.630273767325478E-001;-2.006659831953638E+001;-9.618711385192983E-001;1.948366120843202E-001;6.708842542521708E+001;
5.367400000000000E+006;-1.629401546195241E-001;-2.005160261075318E+001;-9.618553847281977E-001;1.949639845941142E-001;6.708576595811063E+001;
5.367500000000000E+006;-1.638000140585821E-001;-2.005062221294298E+001;-9.617347024033003E-001;1.950702903398541E-001;6.706171565138436E+001;
5.367600000000000E+006;-1.645585786269616E-001;-2.004167463844472E+001;-9.616524198572442E-001;1.950448491507145E-001;6.711830256107909E+001;
5.367700000000000E+006;-1.649150151372127E-001;-2.003276328032710E+001;-9.615944883872122E-001;1.951278863613000E-001;6.710161670052879E+001;
5.367800000000000E+006;-1.646819448721363E-001;-2.003006340123587E+001;-9.615771267799732E-001;1.953457179263628E-001;6.704962005366966E+001;
5.367900000000000E+006;-1.649077219028807E-001;-2.002049491285549E+001;-9.615407797775142E-001;1.953965140790113E-001;6.707646697255503E+001;
5.368000000000000E+006;-1.654422877759534E-001;-2.001811957397214E+001;-9.614624626016640E-001;1.954786614005629E-001;6.707207813724195E+001;
5.368100000000000E+006;-1.653286261233387E-001;-2.001618502137441E+001;-9.614610909646566E-001;1.955498357633873E-001;6.708873956248014E+001;
5.368200000000000E+006;-1.651909218088229E-001;-2.000337703141616E+001;-9.614553277283058E-001;1.956561887462074E-001;6.705153004680696E+001;
5.368300000000000E+006;-1.657417287523290E-001;-1.999480895817705E+001;-9.613628966964058E-001;1.957983287390345E-001;6.699055375550059E+001;
5.368400000000000E+006;-1.655738053165997E-001;-1.999003871516852E+001;-9.613537751782170E-001;1.959381084274366E-001;6.703031872890522E+001;
5.368500000000000E+006;-1.661896318187023E-001;-1.998602167594891E+001;-9.612809404046805E-001;1.959471655677251E-001;6.706394915220209E+001;
5.368600000000000E+006;-1.656241454779274E-001;-1.997205008229403E+001;-9.613263594201542E-001;1.960441187019876E-001;6.701638854261192E+001;
5.368700000000000E+006;-1.661984318616175E-001;-1.998009878912117E+001;-9.612352757884369E-001;1.961660838438246E-001;6.704430671308504E+001;
5.368800000000000E+006;-1.659375177578041E-001;-1.996572558556647E+001;-9.612425357247382E-001;1.962778621239995E-001;6.700422474188619E+001;
5.368900000000000E+006;-1.667715957628742E-001;-1.996431294544133E+001;-9.611336764232641E-001;1.963400915412634E-001;6.704429329481327E+001;
5.369000000000000E+006;-1.666374365649029E-001;-1.995444945498413E+001;-9.611284429732614E-001;1.964413897553043E-001;6.698190319339815E+001;
5.369100000000000E+006;-1.673984977846743E-001;-1.995821448258851E+001;-9.610134103601724E-001;1.965749199035837E-001;6.699323129321824E+001;
5.369200000000000E+006;-1.674373779932935E-001;-1.994738990677199E+001;-9.609869562633997E-001;1.966823072015386E-001;6.694861494892614E+001;
5.369300000000000E+006;-1.674994494300952E-001;-1.993476845706798E+001;-9.609621240032683E-001;1.967686572370415E-001;6.696167516312562E+001;
5.369400000000000E+006;-1.680759868368687E-001;-1.993053771489155E+001;-9.608767414922043E-001;1.968610532387308E-001;6.693959145858474E+001;
5.369500000000000E+006;-1.682924105673403E-001;-1.995459608347149E+001;-9.608307996550685E-001;1.969635006862641E-001;6.697965671683345E+001;
5.369600000000000E+006;-1.683608621004654E-001;-1.994692230096969E+001;-9.608106940156459E-001;1.970230801060630E-001;6.692007057514820E+001;
5.369700000000000E+006;-1.696453540438561E-001;-1.994827386499159E+001;-9.606417862114712E-001;1.971247464745854E-001;6.694090514255761E+001;
5.369800000000000E+006;-1.690934817583960E-001;-1.993853060995236E+001;-9.606945856817536E-001;1.971774153128075E-001;6.694468106908248E+001;
5.369900000000000E+006;-1.687987752538915E-001;-1.992702378757468E+001;-9.607018963111893E-001;1.973072630914284E-001;6.689549085979088E+001;
5.370000000000000E+006;-1.693952471569830E-001;-1.992920869882432E+001;-9.606106419733730E-001;1.974167831066467E-001;6.692069423004996E+001;
5.370100000000000E+006;-1.696679799157753E-001;-1.989590776629423E+001;-9.605556493519895E-001;1.975313680986903E-001;6.689597450349599E+001;
5.370200000000000E+006;-1.702547743018810E-001;-1.988574986521342E+001;-9.604753802057422E-001;1.975927935968346E-001;6.691040779129459E+001;
5.370300000000000E+006;-1.697551939582822E-001;-1.987914908711726E+001;-9.605115617877881E-001;1.976967991462261E-001;6.688124984529127E+001;
5.370400000000000E+006;-1.703285525836696E-001;-1.989963554005578E+001;-9.604184930301459E-001;1.978278328797959E-001;6.687082978661890E+001;
5.370500000000000E+006;-1.708122028786877E-001;-1.989294131636320E+001;-9.603277601671493E-001;1.979976029381924E-001;6.688325668571818E+001;
5.370600000000000E+006;-1.709999569045023E-001;-1.989187926191713E+001;-9.603021727666407E-001;1.980167441997444E-001;6.690093743440062E+001;
5.370700000000000E+006;-1.707245922409739E-001;-1.988701363800314E+001;-9.603123295301358E-001;1.981213838360436E-001;6.686104762758839E+001;
5.370800000000000E+006;-1.711211695435067E-001;-1.987952850140723E+001;-9.602499426918807E-001;1.982021929404334E-001;6.683871947480307E+001;
5.370900000000000E+006;-1.715749474033937E-001;-1.987461944142012E+001;-9.601778792506109E-001;1.982979018569881E-001;6.686613568669220E+001;
5.371000000000000E+006;-1.719342515219506E-001;-1.986835029437903E+001;-9.601138041638330E-001;1.984076005768799E-001;6.686497249813606E+001;
5.371100000000000E+006;-1.718993517116946E-001;-1.986534716062095E+001;-9.600896151579779E-001;1.985440703319058E-001;6.682982284982802E+001;
5.371200000000000E+006;-1.724448679579547E-001;-1.985575095333635E+001;-9.600141648684438E-001;1.986048659054783E-001;6.684299819114943E+001;
5.371300000000000E+006;-1.727521145079947E-001;-1.982845852845358E+001;-9.599626921247715E-001;1.986824843317719E-001;6.680531269056523E+001;
5.371400000000000E+006;-1.730150514629811E-001;-1.980959948284892E+001;-9.599052447964065E-001;1.988135814316842E-001;6.681183443781671E+001;
5.371500000000000E+006;-1.729467163616268E-001;-1.979251856339175E+001;-9.598981122831347E-001;1.988860314870229E-001;6.679244746106166E+001;
5.371600000000000E+006;-1.730383486001063E-001;-1.979362481560195E+001;-9.598669120581835E-001;1.989856161652457E-001;6.683394071505161E+001;
5.371700000000000E+006;-1.732532402227474E-001;-1.978140522297052E+001;-9.598141184441197E-001;1.991207563681283E-001;6.680819995301887E+001;
5.371800000000000E+006;-1.739476883741122E-001;-1.977638159058749E+001;-9.597058539699979E-001;1.992567553700716E-001;6.678352776321943E+001;
5.371900000000000E+006;-1.739493340215717E-001;-1.977043792679523E+001;-9.596832390288880E-001;1.993647345564374E-001;6.677061422219208E+001;
5.372000000000000E+006;-1.743703138476624E-001;-1.976348511268371E+001;-9.596219527197688E-001;1.994261784505884E-001;6.677032015582361E+001;
5.372100000000000E+006;-1.745680209215800E-001;-1.975106659761014E+001;-9.595742722548278E-001;1.995459287017113E-001;6.681969964761565E+001;
5.372200000000000E+006;-1.746101365314251E-001;-1.974970567388964E+001;-9.595566841394103E-001;1.996071546644264E-001;6.676118703390831E+001;
5.372300000000000E+006;-1.751217046176114E-001;-1.974125707665075E+001;-9.594789379136621E-001;1.996974454174680E-001;6.675794911926646E+001;
5.372400000000000E+006;-1.750795073965708E-001;-1.976507658258011E+001;-9.594416131021369E-001;1.999000384469305E-001;6.675483962274628E+001;
5.372500000000000E+006;-1.755531337973493E-001;-1.973740882446496E+001;-9.593819491885767E-001;1.999244059937505E-001;6.672697335362555E+001;
5.372600000000000E+006;-1.754614459520213E-001;-1.972479231812060E+001;-9.593686068328825E-001;2.000391074389485E-001;6.672385292646452E+001;
5.372700000000000E+006;-1.758247384530918E-001;-1.971386078490841E+001;-9.592947626084277E-001;2.001923853590913E-001;6.671049258399471E+001;
5.372800000000000E+006;-1.757929516706773E-001;-1.970658140235461E+001;-9.592904108217961E-001;2.002307899202941E-001;6.670851090981036E+001;
5.372900000000000E+006;-1.760493840729184E-001;-1.970008772627158E+001;-9.592407807824391E-001;2.003269434183818E-001;6.669013604526208E+001;
5.373000000000000E+006;-1.766859018275681E-001;-1.969572115051917E+001;-9.591460363897199E-001;2.004293136226112E-001;6.669959674056543E+001;
5.373100000000000E+006;-1.771508922483610E-001;-1.968184066679162E+001;-9.590623507500586E-001;2.005732839486959E-001;6.669981823505992E+001;
5.373200000000000E+006;-1.770088575270455E-001;-1.968143351965152E+001;-9.590556645957576E-001;2.006834947979131E-001;6.665649881485193E+001;
5.373300000000000E+006;-1.777743341896303E-001;-1.967279865967013E+001;-9.589547244041878E-001;2.007442807519715E-001;6.665182572778974E+001;
5.373400000000000E+006;-1.774580855242121E-001;-1.966421928858234E+001;-9.589549334623886E-001;2.009173118478584E-001;6.666464384460313E+001;
5.373500000000000E+006;-1.782852883382288E-001;-1.965911539922272E+001;-9.588346146119634E-001;2.010365274113693E-001;6.665216654912187E+001;
5.373600000000000E+006;-1.779500261903681E-001;-1.964875498794643E+001;-9.588667250515487E-001;2.010676553868491E-001;6.661210856967068E+001;
5.373700000000000E+006;-1.785246740659693E-001;-1.964465355193017E+001;-9.587811637618335E-001;2.011598403815361E-001;6.663012973569568E+001;
5.373800000000000E+006;-1.783874761753115E-001;-1.964041670641814E+001;-9.587666850472590E-001;2.013041584140631E-001;6.661305311758184E+001;
5.373900000000000E+006;-1.786376445719587E-001;-1.962909526591265E+001;-9.587173102676476E-001;2.014019758417261E-001;6.661335992009792E+001;
5.374000000000000E+006;-1.789355993393391E-001;-1.963164682813328E+001;-9.586668150178962E-001;2.014788699484458E-001;6.662193763311933E+001;
5.374100000000000E+006;-1.792672005710977E-001;-1.964659106581559E+001;-9.585931943055864E-001;2.016472559787311E-001;6.660622852381590E+001;
5.374200000000000E+006;-1.801858049441288E-001;-1.965012355101392E+001;-9.584767776298193E-001;2.016974291817520E-001;6.658590717622492E+001;
5.374300000000000E+006;-1.796548675731489E-001;-1.964123181254205E+001;-9.585183969758531E-001;2.017903874413752E-001;6.658988970120022E+001;
5.374400000000000E+006;-1.801399242672388E-001;-1.963129453267552E+001;-9.584314041491830E-001;2.019380223294979E-001;6.654746403743970E+001;
5.374500000000000E+006;-1.810792486617566E-001;-1.962954239493325E+001;-9.582982269252041E-001;2.020563100123753E-001;6.656050488175218E+001;
5.374600000000000E+006;-1.810991333751610E-001;-1.961722715244641E+001;-9.582811842089712E-001;2.021262588116506E-001;6.657642480807419E+001;
5.374700000000000E+006;-1.808869109493658E-001;-1.958024508053981E+001;-9.582866546402625E-001;2.022162491491424E-001;6.655034400876889E+001;
5.374800000000000E+006;-1.813087064309039E-001;-1.957377208857278E+001;-9.582039227344518E-001;2.023778915336932E-001;6.655869004242177E+001;
5.374900000000000E+006;-1.810638642033577E-001;-1.957083281788387E+001;-9.582087469731416E-001;2.024886147729734E-001;6.651427113719693E+001;
5.375000000000000E+006;-1.820650662161024E-001;-1.955820429327989E+001;-9.580743224693120E-001;2.025787216788130E-001;6.649699995779709E+001;
5.375100000000000E+006;-1.822677428686530E-001;-1.955194828794337E+001;-9.580368247136676E-001;2.026455954168853E-001;6.647321381605796E+001;
5.375200000000000E+006;-1.826455145434760E-001;-1.954460213289155E+001;-9.579584917882780E-001;2.028100501754283E-001;6.648324249474993E+001;
5.375300000000000E+006;-1.829268616846453E-001;-1.953628198666953E+001;-9.579116364707108E-001;2.028782210449885E-001;6.645349129871150E+001;
5.375400000000000E+006;-1.831821619374132E-001;-1.952611045911685E+001;-9.578624210358053E-001;2.029716715724254E-001;6.645718410681197E+001;
5.375500000000000E+006;-1.837403244640931E-001;-1.952318339464218E+001;-9.577651118942342E-001;2.031273048867374E-001;6.647750185303833E+001;
5.375600000000000E+006;-1.835333483553804E-001;-1.951029899329605E+001;-9.577739763676538E-001;2.031979492939446E-001;6.642972030317860E+001;
5.375700000000000E+006;-1.836476775909719E-001;-1.950735261483516E+001;-9.577232866732351E-001;2.033746959447620E-001;6.643448589436711E+001;
5.375800000000000E+006;-1.842674446780703E-001;-1.949823013762122E+001;-9.576471408919512E-001;2.033969670101473E-001;6.642295608112949E+001;
5.375900000000000E+006;-1.845381694155240E-001;-1.949582564762899E+001;-9.575973361131154E-001;2.034845676485687E-001;6.640974210883495E+001;
5.376000000000000E+006;-1.849740720850102E-001;-1.951634987224537E+001;-9.575302560204514E-001;2.035638628985536E-001;6.643507470950624E+001;
5.376100000000000E+006;-1.850696611781417E-001;-1.950973017973677E+001;-9.574803255348106E-001;2.037468318485868E-001;6.638305966850972E+001;
5.376200000000000E+006;-1.853739228770198E-001;-1.951095593173482E+001;-9.574227769440408E-001;2.038524901260262E-001;6.638513292421281E+001;
5.376300000000000E+006;-1.856968503795332E-001;-1.949976496803931E+001;-9.573595693394162E-001;2.039745558577136E-001;6.634890320562094E+001;
5.376400000000000E+006;-1.858916361660783E-001;-1.949138528953603E+001;-9.573212782347292E-001;2.040489203461610E-001;6.636329663390082E+001;
5.376500000000000E+006;-1.856857108112776E-001;-1.949164986363528E+001;-9.573083646376378E-001;2.042207557007204E-001;6.634755486582283E+001;
5.376600000000000E+006;-1.867350341576228E-001;-1.948132344999169E+001;-9.571659797364379E-001;2.043213996505209E-001;6.635674812669909E+001;
5.376700000000000E+006;-1.870997271121831E-001;-1.947956194438706E+001;-9.571145593133846E-001;2.043654357059331E-001;6.634335858784547E+001;
5.376800000000000E+006;-1.873138538098715E-001;-1.947239868175565E+001;-9.570660558659070E-001;2.044770190940934E-001;6.632824602105330E+001;
5.376900000000000E+006;-1.871414767675333E-001;-1.946737302655857E+001;-9.570623808547890E-001;2.045871508668234E-001;6.628819197482015E+001;
5.377000000000000E+006;-1.875194745795384E-001;-1.945893037141092E+001;-9.569954896547852E-001;2.046962950273149E-001;6.630057457231244E+001;
5.377100000000000E+006;-1.881767261706783E-001;-1.945022322536989E+001;-9.568979206762505E-001;2.047983847845289E-001;6.623200699245562E+001;
5.377200000000000E+006;-1.884238259071107E-001;-1.944054233095312E+001;-9.568384562492573E-001;2.049431507334045E-001;6.629457974951932E+001;
5.377300000000000E+006;-1.885485452797143E-001;-1.941554217115254E+001;-9.567967861734055E-001;2.050705692337075E-001;6.627332651318341E+001;
5.377400000000000E+006;-1.895637682444755E-001;-1.940075659464502E+001;-9.566594871679790E-001;2.051654164851721E-001;6.624278302763398E+001;
5.377500000000000E+006;-1.890681559509680E-001;-1.938872790533365E+001;-9.567063709981579E-001;2.052130439038611E-001;6.621883282107726E+001;
5.377600000000000E+006;-1.892777983791941E-001;-1.937585195452677E+001;-9.566407230485554E-001;2.054063929748145E-001;6.626364648996992E+001;
5.377700000000000E+006;-1.898024658645355E-001;-1.937166382685362E+001;-9.565607873463601E-001;2.054971273049991E-001;6.620746223108839E+001;
5.377800000000000E+006;-1.899458701414559E-001;-1.936238786550855E+001;-9.565207608727355E-001;2.056065070031788E-001;6.623129622645524E+001;
5.377900000000000E+006;-1.903663459883110E-001;-1.935719150210842E+001;-9.564363704026559E-001;2.057736636536793E-001;6.620229314995919E+001;
5.378000000000000E+006;-1.903524022235190E-001;-1.935081369872207E+001;-9.564345386172221E-001;2.057896440615802E-001;6.615560787142600E+001;
5.378100000000000E+006;-1.911693524181100E-001;-1.934295085522684E+001;-9.563094025265027E-001;2.059337391565353E-001;6.620427715573534E+001;
5.378200000000000E+006;-1.915288394966931E-001;-1.933276414802607E+001;-9.562499803314689E-001;2.060173446789579E-001;6.616862627102128E+001;
5.378300000000000E+006;-1.919716582708859E-001;-1.932976771329786E+001;-9.561721282778048E-001;2.061418769764202E-001;6.616529864834534E+001;
5.378400000000000E+006;-1.920782819745054E-001;-1.931797072974711E+001;-9.561350216776996E-001;2.062569841938753E-001;6.610618715491498E+001;
5.378500000000000E+006;-1.927348115915333E-001;-1.930838537798242E+001;-9.560376625957697E-001;2.063576763119309E-001;6.614302950567704E+001;
5.378600000000000E+006;-1.928128611531066E-001;-1.931427597780431E+001;-9.560142619008729E-001;2.064244234930599E-001;6.609704660876612E+001;
